Wiederaufnahme der Sitzungsperiode ;81 5 1642;Resumption of the session ;8645 12 4 1607;Resumption of the session ;8645 12 4 1607;0.08739908739908739;1;3
Sollen Beschäftigungsstand und Wettbewerbsfähigkeit des Sektors gesichert werden , so ist schon ein sehr hohes Vertrauen der Verbraucher in die Branche vonnöten . ;16886 0 20 4278 50 6176 12310 115 14 208 7 2047 67 510 1427 1132 5 2132 4 16 3689 13655 25;High levels of confidence are necessary to boost job numbers and competitiveness . ;232 2077 12 1121 41 299 37 4943 1963 3443 53 4002 26;Should and competitiveness sector secured the is a very high confidence of consumer . ;1892 53 4002 692 4329 4 28 35 372 1161 1121 12 2032 26;4.428113831567147e-18;1;3
Dabei möchte ich allerdings betonen , daß Europa der übrigen Welt hinsichtlich seines Nahrungsmittelsektors wie auch der Lebensmittelkontrollsysteme in keiner Weise nachsteht . ;426 108 210 304 3466 14 30 365 5 1043 346 331 889 0 420 188 5 0 4 798 799 0 25;In saying all of this , I would like to make it clear that Europe nevertheless has one of the best food industries in the world and also one of the safest food control systems . ;451 3537 223 12 124 20 117 427 118 37 119 86 72 31 135 4648 76 413 12 4 725 551 3399 3 4 361 53 342 413 12 4 7280 551 218 1372 26;would like I stress that Europe rest world with regard to in . ;427 118 117 4087 31 135 1964 361 46 345 37 3 26;5.820355463280617e-19;1;6
Das übergeordnete Ziel des Weißbuchs zur Lebensmittelsicherheit ist es deshalb , die Gesetze und Strukturen zu schaffen , die für den bestmöglichen Gesundheitsschutz der Verbraucher beim Verzehr von Lebensmitteln erforderlich sind . ;157 15065 1502 50 6366 222 526 7 27 1520 14 16 5639 20 512 28 2299 14 16 32 33 12169 7333 5 2132 2356 10845 46 5474 2730 87 25;The overall objective therefore of the White Paper on food safety is to put in place the necessary legislation and structures that will guarantee the highest possible level of health protection for consumers arising from the consumption of food . ;226 514 392 29 12 4 4209 4210 82 551 360 28 37 348 3 856 4 299 279 53 534 31 125 1400 4 5191 209 648 12 973 253 61 1956 1245 186 4 7467 12 551 26;The overall of the White Paper food safety so clarifies application laws and best possible protection of consumer in the consumed needed foods . ;226 514 12 4 4209 4210 551 360 1097 19050 2985 311 53 725 209 253 12 2032 3 4 14638 3847 2029 26;2.630994267350933e-24;1;3
Dazu sehen wir ein sehr anspruchsvolles Programm von Veränderungen vor . ;965 504 42 67 510 0 158 46 1013 96 25;We are setting out a challenging and ambitious agenda for change . ;40 41 1369 1073 35 5320 53 297 1001 61 140 26;we a very of changes . ;318 35 372 12 658 26;1.5815793967134924e-08;1;4
Zur Erreichung unserer hochgesteckten Ziele braucht die Kommission die volle Unterstützung des Parlaments . ;3836 3643 422 0 1136 5664 16 219 16 1504 125 50 572 25;The Commission will need the full support of Parliament if we are to achieve our ambitions on schedule . ;226 227 125 789 4 1092 133 12 64 121 318 41 37 646 154 1125 82 7063 26;our objectives the Commission support Parliament s . ;154 1473 4 227 133 64 24 26;5.354336828460391e-12;1;4
Darüber hinaus sind wir auch auf die volle Unterstützung durch den Rat und andere wichtige Akteure angewiesen . ;737 1913 87 42 188 9 16 1504 125 189 33 377 20 825 1181 2466 4652 25;We will also need the fullest support from the Council and other key stakeholders . ;40 125 342 789 4 11590 133 186 4 143 53 731 387 9470 26;Furthermore , we full support the Council and other players need fullest . ;637 20 318 1092 133 4 143 53 731 2583 789 11590 26;1.6233519432141583e-12;1;3
Wir wollen damit zu einer besseren Durchsetzbarkeit dieser Gesetzgebung beitragen und die Transparenz für den Verbraucher verbessern . ;129 90 1232 28 456 1747 0 82 1048 2209 20 16 462 32 33 2132 513 25;We want to promote better enforcement of that legislation and to provide greater transparency to consumers . ;40 738 37 2710 112 9024 12 31 279 53 37 1692 1034 472 37 1956 26;We want better legislation and transparency for consumer improve . ;40 738 112 279 53 472 61 2032 533 26;8.479837283390738e-14;1;3
Es sind mehr als 80 Maßnahmen vorgesehen . ;416 87 68 354 1817 179 1703 25;Over 80 measures are envisaged . ;8133 1821 644 41 1913 26;It are more than 80 of population has . ;27 41 65 422 1821 12 2804 76 26;4.5494621924884825e-06;1;3
Unser Ziel ist es dabei , bis Ende 2002 einen einheitlichen und modernen Lebensmittelkodex zu verabschieden . ;816 1502 7 27 875 14 162 338 163 232 4341 20 6033 0 28 5156 25;Our objective is to put in place a coherent and up-to-date body of food law by the end of 2002 . ;833 392 28 37 348 3 856 35 2613 53 7750 2568 12 551 2540 10 4 349 12 167 26;Our aim is until at and adopt modern . ;833 535 28 825 242 53 1457 4041 26;3.849719367891917e-12;1;3
Dieser Vorschlag wird eine lebhafte Diskussion und eingehende Untersuchungen auslösen . ;1041 233 139 211 14059 1467 20 2588 6129 12346 25;This idea will be the focus of much scrutiny and debate . ;162 2012 125 8 4 1965 12 781 6518 53 269 26;This proposal a lively discussion and studies . ;162 240 35 13853 1442 53 4404 26;4.6634587342645544e-08;1;3
Ich werde gleich noch einmal auf diesen Konsultationsprozeß zurückkommen . ;107 1165 476 613 627 9 313 0 8140 25;I will return to this process of consultation in a few moments . ;117 125 1083 37 124 214 12 2238 3 35 1730 1338 26;I will this return . ;117 125 124 1083 26;7.845833149953969e-06;1;3
Warum kommt der Schaffung einer europäischen Lebensmittelbehörde bei diesem Prozeß der Veränderung eine so wesentliche Rolle zu ? ;804 1078 5 234 456 779 10944 228 137 2172 5 3988 211 208 4867 1269 28 554;Why should a European food authority be an essential part of that structure of change ? ;1320 33 35 193 551 3926 8 13 1259 142 12 31 1592 12 140 577;Why the creation of a European in process of the change an essential ? ;1320 4 3127 12 35 193 3 214 12 4 140 13 1259 577;8.24904322429843e-18;1;2
Den Hauptbeteiligten , u . a . den Verbrauchern , geht es um ein System , das in jeder Beziehung unabhängig von wirtschaftlichen und politischen Interessen ist . ;3636 0 14 3355 25 3356 25 33 2059 14 417 27 390 67 829 14 15 4 1861 3812 1098 46 1221 20 661 795 7 25;Key stakeholders , including consumers , are seeking a system that is independent and perceived to be independent of all vested interests . ;17393 9470 20 1968 1956 20 41 2038 35 848 31 28 2908 53 12540 37 8 2908 12 223 11670 1231 26;. , a system political interests . ;26 20 35 848 668 1231 26;1.8285658269589966e-20;1;3
Wir müssen zudem eine hohe Qualität und Transparenz gewährleisten . ;129 317 2109 211 2190 4488 20 462 1431 25;We must also ensure excellence and transparency . ;40 347 342 770 2154 53 472 26;We must also and . ;40 347 342 53 26;1.7048180956145528e-06;1;3
Die Kommission vertritt jedoch die Ansicht , daß dies noch nicht ausreicht . ;37 219 7934 822 16 480 14 30 302 613 315 11749 25;However , the Commission believes that we must go further . ;843 20 4 227 6856 31 318 347 423 2180 26;However , The Commission that this not sufficient . ;843 20 226 227 31 124 77 1758 26;7.608901314758765e-09;1;3
Wir müssen ein permanentes und wahrhaft unabhängiges , exzellentes und transparentes System der Risikobewertung schaffen . ;129 317 67 0 20 13936 11587 14 0 20 16829 829 5 10108 2299 25;We must create a permanent and truly independent , excellent and transparent system of risk assessment . ;40 347 2082 35 3306 53 3662 2908 20 2308 53 2837 848 12 4073 1040 26;We must and a , and transparent system of risk assessment . ;40 347 53 35 20 53 2837 848 12 4073 1040 26;1.1047776615383699e-11;1;3
Die Hauptaufgabe der Behörde wird in der Risikobewertung auf dem Gebiet der Lebensmittelsicherheit bestehen . ;37 18523 5 8208 139 4 5 10108 9 61 2067 5 526 2187 25;The key task of the authority will be risk assessment in the area of food safety . ;226 387 294 12 4 3926 125 8 4073 1040 3 4 160 12 551 360 26;The main task authority the food safety . ;226 521 294 3926 4 551 360 26;1.7190184362146081e-09;1;3
Die Ausschüsse werden möglicherweise nicht in ihrer derzeitigen Form und Struktur übernommen . Bevor wir einen endgültigen Vorschlag zur Schaffung der Behörde vorlegen , möchten wir die Meinung der Beteiligten hören . ;37 6013 115 2944 315 4 93 1916 2154 20 3676 4640 25 3601 42 232 3606 233 222 234 5 8208 2464 14 2372 42 16 1057 5 5312 2443 25;They may not be transferred in their present form or structure - this is an issue on which we will elicit views before making our definitive proposals on the authority s establishment . ;851 319 77 8 8251 3 111 153 524 66 1592 638 124 28 13 216 82 15 318 125 33928 155 101 998 154 211 248 82 4 3926 24 325 26;The committee probably not form and . before we proposal we would prefer the listen parties . ;226 147 697 77 524 53 26 101 318 240 318 427 2475 4 893 224 26;1.9881224476099456e-22;1;3
Ich bin der Ansicht , daß das jetzige wissenschaftliche Beratungssystem gestärkt werden muß . ;107 675 5 480 14 30 15 6828 4081 0 3210 115 334 25;I am of the view that the existing system of scientific advice needs to be strengthened . ;117 681 12 4 277 31 4 3086 848 12 3806 3826 298 37 8 2960 26;I am that the scientific . ;117 681 31 4 3806 26;1.4615214640848211e-08;1;3
Ich lege zudem großen Wert auf ein aktiveres Handeln der Behörde , als das beim derzeitigen System der Fall ist . Es geht darum , zu agieren , anstatt zu reagieren , Probleme zu erkennen , bevor eine Krise entsteht . ;107 6946 2109 1015 2331 9 67 0 3152 5 8208 14 354 15 2356 1916 829 5 908 7 25 416 417 419 14 28 9962 14 3434 28 5612 14 374 28 4748 14 3070 211 6372 1258 25;I am also envisaging that the authority will be much more proactive than our current regime - anticipate rather than react , identify issues before they become crises . ;117 681 342 20009 31 4 3926 125 8 781 65 11398 422 154 1779 1606 638 4375 1176 422 5095 20 1889 940 101 108 666 627 26;I also important authority that of . is rather than to respond before crisis . ;117 342 183 3926 31 12 26 28 1176 422 37 301 101 2025 26;3.8537769020582065e-27;1;3
Dieser aktive Ansatz sollte zum Markenzeichen der neuen Behörde werden . ;1041 2790 1866 694 587 0 5 1273 8208 115 25;This proactive approach should become the hallmark of the authority . ;162 11398 1805 33 666 4 29971 12 4 3926 26;This active approach view . ;162 229 1805 277 26;4.847492142602584e-07;1;4
Zu diesem Zweck wird im Weißbuch eine Reihe neuer Bereiche herausgearbeitet , denen sich die Behörde widmen würde . ;710 137 4094 139 73 4509 211 893 1996 663 4407 14 246 180 16 8208 2917 594 25;To be proactive the White Paper identifies a number of new areas that would be embraced by the authority . ;1262 8 11398 4 4209 4210 21347 35 868 12 416 425 31 427 8 7419 10 4 3926 26;this number new Agency focus on . ;124 868 416 9112 1965 82 26;1.3013029227878349e-12;1;3
Unserer Ansicht nach soll die Behörde auch ein Schnellwarnsystem für bedenkliche Lebens- und Futtermittel unterhalten . ;6525 480 147 329 16 8208 188 67 0 32 0 9588 20 14483 8510 25;As part of its remit we also envisage the authority operating an enhanced rapid alert system for food and feed concerns . ;292 142 12 170 9529 318 342 7984 4 3926 4963 13 7826 5165 5167 848 61 551 53 6967 483 26;We believe that the Agency living and food feed . ;40 208 31 4 9112 498 53 551 6967 26;2.4612918365412085e-13;1;3
Die Kommission hat entschieden , daß es weder angemessen noch praktikabel ist , der Behörde das Risikomanagement zu übertragen . ;37 219 120 874 14 30 27 609 3735 613 7372 7 14 5 8208 15 14468 28 4398 25;The Commission has decided that it is neither appropriate nor feasible to devolve risk management power to the authority . ;226 227 76 982 31 86 28 509 1828 511 3708 37 19997 4073 2216 2039 37 4 3926 26;The Commission has strongly that appropriate , practicable is . ;226 227 76 5123 31 1828 20 6808 28 26;4.5414976187077466e-11;1;3
Ich werde mich dazu auch gar nicht rechtfertigen ich bin der festen Überzeugung , daß dies der einzig richtige Weg ist . ;107 1165 1290 1064 188 845 315 4930 210 675 5 3792 3009 14 30 302 5 6867 5457 1037 7 25;I make no apology for this approach I firmly believe that it is the correct one . ;117 119 740 9152 61 124 1805 117 2672 208 31 86 28 4 1482 413 26;I will to utterly not justify am firmly believe that this the only the correct way way . ;117 125 37 17131 77 4566 681 2672 208 31 124 4 7 4 1482 486 486 26;9.605194924293925e-14;1;3
Ein solches Ansinnen lehne ich ganz entschieden ab . ;1 6537 0 2885 210 109 874 922 25;I do not accept those views and reject them with some degree of passion . ;117 580 77 1608 1241 155 53 5542 161 46 149 1864 12 8360 26;Such I the . ;615 117 4 26;2.2793675662208672e-06;1;4
Ich bin sehr an der Meinung des Parlaments in dieser Sache interessiert . ;107 675 510 113 5 1057 50 572 4 82 1964 5142 25;I will be very interested to hear the views of Parliament itself in relation to this matter . ;117 125 8 372 5692 37 2728 4 155 12 64 884 3 621 37 124 1077 26;I am believe the of Parliament s in this want . ;117 681 208 4 12 64 24 3 124 738 26;1.174704147048883e-09;1;3
Bisweilen hört man auch das Argument , die Kommission könne den Rat der neuen Behörde dann ignorieren . ;14432 10568 201 188 15 638 14 16 219 766 33 377 5 1273 8208 569 6685 25;There are also those who argue that the Commission could effectively ignore the advice of the new authority . ;1363 41 342 1241 287 1594 31 4 227 461 4330 5539 4 3826 12 4 416 3926 26;Sometimes the argument Commission could the new . ;3574 4 618 227 461 4 416 26;6.9624715529801e-17;1;3
Wäre dies im Interesse der Bürger Europas ? ;8396 302 73 466 5 312 126 554;Would this be in the interests of Europe s citizens ? ;6320 124 8 3 4 1231 12 135 24 333 577;Would this citizens of Europe ? ;6320 124 333 12 135 577;1.8198986226764423e-07;1;3
Eine solche Situation ist allerdings nur schwer vorstellbar . ;1517 866 72 7 304 8 2545 8558 25;It seems difficult to envisage such a situation evolving . ;27 602 89 37 7984 972 35 69 14442 26;However , A situation is . ;843 20 1999 69 28 26;1.6586169653867784e-05;1;3
Ich kann Ihnen hier und heute versichern , daß sich die Kommission bei der Ausübung ihrer Risikomanagementfunktionen vom wissenschaftlichen Rat der Behörde leiten lassen wird . ;107 371 445 531 20 64 4268 14 30 180 16 219 228 5 2706 93 0 743 4251 377 5 8208 4633 680 139 25;I can assure you here today that the Commission , in exercising its risk management functions , will fully take account of the scientific advice of the authority . ;117 6 3990 448 712 815 31 4 227 20 3 2519 170 4073 2216 4935 20 125 1186 689 2179 12 4 3806 3826 12 4 3926 26;I here and assure Today that Commission the exercising their 50s had been scientific advice . ;117 712 53 3990 1489 31 227 4 2519 111 11486 442 78 3806 3826 26;1.105605870496018e-19;1;3
Wie ich bereits sagte , wird es Aufgabe der Behörde sein , ein Netz von Kontakten mit den Behörden und Einrichtungen , die in den Mitgliedstaaten für Lebensmittelsicherheit zuständig sind , zu schaffen . ;282 210 260 576 14 139 27 287 5 8208 1035 14 67 5723 46 6320 131 33 515 20 1759 14 16 4 33 193 32 526 1440 87 14 28 2299 25;I have already said that the authority will be charged with developing networks with national food safety agencies and bodies in the Member States . ;117 113 271 532 31 4 3926 125 8 3825 46 2228 290 46 316 551 360 5050 53 967 3 4 202 75 26;As I said be of the and facilities , Member States for . ;292 117 532 8 12 4 53 2844 20 202 75 61 26;1.0826379815385413e-25;1;3
Dies ist eine ihrer Hauptaufgaben . ;1045 7 211 93 0 25;This is a major task . ;162 28 35 1020 294 26;This is a their . ;162 28 35 111 26;0.0017238022634574349;1;6
Wir müssen dafür sorgen , daß die wissenschaftlichen Aussagen , auf die sich die Lebensmittelsicherheit stützt , mehr Maßgeblichkeit besitzen . ;129 317 938 1004 14 30 16 4251 1149 14 9 16 180 16 526 7083 14 68 0 7235 25;We must develop greater certainty in the science that underpins food safety in the European Union . ;40 347 3344 1034 5223 3 4 5835 31 24904 551 360 3 4 193 276 26;We must ensure that the food safety have more . ;40 347 770 31 4 551 360 113 65 26;1.0649070234057741e-13;1;4
