Wiederaufnahme der Sitzungsperiode ;81 5 1642;Resumption of the session ;8645 12 4 1607;Resumption of session ;8645 12 1607;0.2786046511627907;1;1
Das wäre meiner Meinung nach ein Minimum zu Beginn des dritten Jahrtausends . ;157 1510 1712 1057 147 67 13253 28 2802 50 5548 7790 25;This would be a minimum requirement , I believe , on the dawn of the third millennium . ;162 427 8 35 2732 3738 20 117 208 20 82 4 15519 12 4 1508 7152 26;I believe The would be minimum at century beginning third . ;117 208 226 427 8 2732 242 2208 139 1508 26;2.788844296766637e-07;1;2
Ich habe im Namen der EDD Fraktion einen Entschließungsentwurf zu diesem Thema eingebracht . ;107 284 73 1676 5 0 1011 232 2871 28 137 414 9201 25;I have also tabled a resolution on this subject on behalf of the EDD Group . ;117 113 342 63 35 1065 82 124 2254 82 1641 12 4 18455 234 26;I on behalf Group resolution a this issue . ;117 82 1641 234 1065 35 124 216 26;3.338870051213796e-09;1;2
Zur Einschränkung dieser Gefahren brauchen wir dringend eine Richtlinie . ;3836 3394 82 1576 775 42 392 211 1166 25;We urgently require a directive if we are to reduce these risks . ;40 2978 408 35 1156 121 318 41 37 2701 84 1562 26;Restricting these need hazards we a directive . ;29222 84 789 8590 318 35 1156 26;9.550862429932409e-05;1;2
Die 15 reichen offensichtlich nicht aus . ;37 299 945 2982 315 181 25;The 15 clearly do not suffice . ;226 315 1024 580 77 953 26;The 15 , obvious does not . ;226 315 20 2855 456 77 26;0.0004930795605872348;1;3
Nur so können die Geschädigten eine Chance haben , zu ihren Schadenersatzansprüchen zu kommen . ;2329 208 311 16 7324 211 1957 95 14 28 762 0 28 1374 25;This is the only way of affording the victims the opportunity to make their claims for compensation . ;162 28 4 7 486 12 37777 4 283 4 688 37 119 111 6636 61 5357 26;Only can the injured party have a chance their . ;2199 6 4 12085 717 113 35 582 111 26;1.9499902426352264e-07;1;2
Das heißt , wir brauchen eine echte Kostenwahrheit für unser gesamtes Energieversorgungssystem . ;157 1819 14 42 775 211 2774 0 32 827 15349 0 25;In other words , we need real cost-effectiveness for our entire energy supply system . ;451 731 1981 20 318 789 1982 8877 61 154 1591 974 3464 848 26;The means , we need a real for our . ;226 11 20 318 789 35 1982 61 154 26;3.219431377235727e-07;1;3
Herr Präsident , zunächst möchte ich Frau Kommissarin Palacio für ihre sachliche , angemessene wie auch verbindliche Antwort danken . ;53 54 14 2093 108 210 617 1349 6648 32 807 9889 14 1904 420 188 2078 2490 448 25;Mr President , may I start by saying that I would like to thank Commissioner Palacio very much for her clear , adequate and , at the same time , very firm response . ;47 58 20 319 117 1004 10 3537 31 117 427 118 37 449 1168 6097 372 781 61 356 72 20 4443 53 20 242 4 962 398 20 372 4085 2164 26;Mr President , first of all I would like Commissioner Palacio for their factual , and mandatory response . ;47 58 20 457 12 223 117 427 118 1168 6097 61 111 13499 20 53 5858 2164 26;2.6056361603093175e-09;1;2
Recht herzlichen Dank dafür . ;309 8456 925 938 25;Many thanks for this . ;2063 1936 61 124 26;quite you to . ;120 448 37 26;0.013678451178451177;1;5
In den Weihnachtsferien , als die niederländischen Medien auf die Katastrophe der Erika aufmerksam wurden , habe ich im Internet einfach einmal nachgeschaut , welche Maßnahmen nun eigentlich schon eingeleitet werden können , vor allem auch , nachdem Premierminister Jospin gesagt hatte , Europa müsse mehr unternehmen . ;437 33 0 14 354 16 8677 2374 9 16 2421 5 4158 396 401 14 284 210 73 5273 1717 627 0 14 979 179 349 695 2047 138 115 311 14 96 295 188 14 1074 8148 0 511 2441 14 365 8490 68 559 25;During the Christmas break , when the Dutch media received attention for the Erika disaster , I had a look , just out of interest , on the Internet to see what arrangements were , in fact , already in place for the purpose of taking relevant measures , especially after Premier Jospin had said that Europe should do more . ;4846 4 599 3961 20 363 4 6500 2241 1136 410 61 4 3875 3898 20 117 442 35 690 20 340 1073 12 970 20 82 4 4848 37 1351 467 2265 114 20 3 531 20 271 3 856 61 4 3254 12 594 205 644 20 944 2532 9619 9375 442 532 31 135 33 580 65 26;In the Dutch media the Erika disaster I have Internet simply are now measures after said Prime Minister that Europe do be to more . ;451 4 6500 2241 4 3875 3898 117 113 4848 1836 41 362 644 2532 532 3000 554 31 135 580 8 37 65 26;5.406478293096308e-24;1;3
Wie ich festgestellt habe , reichen die derzeitigen Regelungen eigentlich aus . Das Problem liegt in den fehlenden Kontrollen . ;282 210 2853 284 14 945 16 1916 4182 695 181 25 157 116 644 4 33 14326 734 25;What I learned is that , actually , there is sufficient legislation in place but the problem is the lack of supervision . ;811 117 6985 28 31 20 2004 20 672 28 1758 279 3 856 322 4 123 28 4 2520 12 732 26;As I are sufficient current legislation are actually . problem is the controls . ;292 117 41 1758 1779 279 41 2004 26 123 28 4 2464 26;1.0283433242715483e-07;1;1
Ich darf Sie auf einige Punkte hinweisen , die auch von der Frau Kommissarin angesprochen wurden . ;107 1254 394 9 146 400 1249 14 16 188 46 5 617 1349 128 401 25;Could I highlight a few points which have also been touched upon by the Commissioner ? ;1476 117 5646 35 1730 199 15 113 342 78 3863 1031 10 4 1168 577;I some points also Mrs Commissioner that . ;117 149 199 342 2185 1168 31 26;6.206234041162283e-08;1;3
Zunächst die port-state control , 25 aller Schiffe sind einer Inspektion zu unterziehen . ;1457 16 0 0 14 1492 958 4598 87 456 7414 28 7461 25;First of all , the port-state control , according to which 25 of all ships require inspection . ;1193 12 223 20 4 0 218 20 617 37 15 1470 12 223 3877 408 4126 26;Firstly the , 25 of all vessels are regard ;3579 4 20 1470 12 223 4313 41 345;1.554338754928473e-07;2;2
Eine solche Vorschrift aber gibt es nicht . ;1517 866 2640 383 1385 27 315 25;But this is not in place . ;1846 124 28 77 3 856 26;A such provision not do . ;1999 972 1147 77 580 26;8.999180021855403e-05;1;4
Hier müssen wir tätig werden . ;778 317 42 3701 115 25;Mr President , I would welcome some action in this area . ;47 58 20 117 427 530 149 188 3 124 160 26;Here must . ;2163 347 26;0.008992442767642784;1;3
Herr Präsident , wir haben in der Vergangenheit diese Diskussion schon so oft geführt . ;53 54 14 42 95 4 5 1775 127 1467 2047 208 1738 2325 25;Mr President , we have already had this discussion so many times in the past . ;47 58 20 318 113 271 442 124 1442 1097 812 1646 3 4 1743 26;Mr President , we past often ;47 58 20 318 1743 1711;2.3104916107498123e-07;2;2
Wir haben bisher nichts erreicht , und wir haben es versäumt , uns hier in dieser Europäischen Union einig zu sein . ;129 95 1101 2482 686 14 20 42 95 27 12784 14 285 531 4 82 62 266 2930 28 1035 25;We have achieved nothing so far , and we have been unable to reach agreement within the European Union . ;40 113 9 1649 1097 1098 20 53 318 113 78 2633 37 993 14 561 4 193 276 26;We have achieved and we have omitted to European Union . ;40 113 9 53 318 113 11905 37 193 276 26;2.8130119464255353e-08;1;3
Lassen Sie mich vorab sagen , wir reden über eine Umweltkatastrophe , die auch wirtschaftliche Auswirkungen hat und Existenzen bedroht . ;2424 394 1290 5044 436 14 42 4878 153 211 17290 14 16 188 3675 2366 120 20 0 4999 25;Allow me to say first that what we are talking about is an environmental catastrophe , which also impacts on the economy and threatens livelihoods . ;4570 766 37 471 457 31 467 318 41 2761 339 28 13 933 8542 20 15 342 9788 82 4 1809 53 3620 8439 26;Let you myself this we urban policy also and economic repercussions and threatens . ;334 448 1330 124 318 2084 552 342 53 623 7134 53 3620 26;2.3101677364302127e-12;1;2
Was müssen wir denn jetzt tun ? ;637 317 42 568 949 800 554;So what are we to do now ? ;724 467 41 318 37 580 362 577;What must ? ;811 347 577;0.0009010555548866402;1;3
Was müssen wir jetzt tun ? ;637 317 42 949 800 554;What are we to do now ? ;811 41 318 37 580 362 577;What must ? ;811 347 577;0.001584653395413262;1;3
Ich möchte Ihnen einiges sagen , was wir tun müssen . ;107 108 445 7132 436 14 184 42 800 317 25;I will tell you a few things we should do . ;117 125 1751 448 35 1730 1103 318 33 580 26;I would like there you some this what we must do . ;117 427 118 672 448 149 124 467 318 347 580 26;3.293488236503937e-06;1;3
Natürlich brauchen wir doppelwandige Schiffe . ;1297 775 42 0 4598 25;Of course , we need double-hulled vessels . ;1601 931 20 318 789 17819 4313 26;Of course need ;1601 931 789;0.0005346745662992507;2;1
Klar , aber dies ist etwas , was sich nur mittelfristig und langfristig auswirken wird . ;76 14 383 302 7 558 14 184 180 8 2085 20 7506 1832 139 25;That goes without saying , but it is something that will only work through in the medium and long term . ;1014 665 1056 3537 20 322 86 28 2472 31 125 7 231 751 3 4 1986 53 405 1177 26;It but ;27 322;9.613680834111962e-09;4;2
Was brauchen wir denn sofort ? ;637 775 42 568 4101 554;So what do we need to happen immediately ? ;724 467 580 318 789 37 2176 2892 577;What need ;811 789;0.0023953794113100945;2;3
Wir brauchen eine technische Überwachung von Schiffen , und zwar eine verpflichtende technische Überwachung von Schiffen alle zwei Jahre , ohne deren Zertifikat kein Schiff betrieben werden darf . ;129 775 211 1637 1279 46 4425 14 20 843 211 11873 1637 1279 46 4425 706 372 385 14 1482 2062 0 1674 4416 5737 115 1254 25;We need technical testing of ships , that is obligatory technical testing every two years , and no ship to be operated without the accompanying certificate . ;40 789 1425 4780 12 3877 20 31 28 8467 1425 4780 996 386 397 20 53 740 4132 37 8 4783 1056 4 8416 5630 26;We need a technical monitoring of ships and obligatory technical monitoring of ships everyone years two , their is not ship . ;40 789 35 1425 1271 12 3877 53 8467 1425 1271 12 3877 885 397 386 20 111 28 77 4132 26;1.1329694230490502e-11;1;3
Das brauchen wir auf europäischer Ebene , und das brauchen wir international , wie einen TÜV , wie eine technische Überwachung bei Kraftfahrzeugen , die in Deutschland alle zwei Jahre durchgeführt werden muß . ;157 775 42 9 4673 635 14 20 15 775 42 668 14 420 232 0 14 420 211 1637 1279 228 7467 14 16 4 6936 706 372 385 4568 115 334 25;We need this at European level and internationally we need something like a TÜV , an organisation that undertakes technical testing of motor vehicles in Germany , which is compulsory every two years . ;40 789 124 242 193 648 53 734 318 789 2472 118 35 0 20 13 4094 31 22788 1425 4780 12 390 1397 3 6071 20 15 28 3687 996 386 397 26;The need at European level and need all years all two must internationally which technical monitoring vehicle Germany . ;226 789 242 193 648 53 789 223 397 223 386 347 734 15 1425 1271 1411 6071 26;6.7701968690693185e-18;1;3
Wenn Sie kein Zertifikat haben , dürfen sie das Fahrzeug nicht betreiben . ;112 394 1674 0 95 14 1282 241 15 18838 315 2951 25;If you do not have a certificate then you are not allowed to operate the vehicle . ;324 448 580 77 113 35 5630 330 448 41 77 1720 37 2951 4 1411 26;If you no have may be the ;324 448 740 113 319 8 4;7.278972976641738e-07;2;2
Das brauchen wir für Schiffe . ;157 775 42 32 4598 25;This is what we need for ships . ;162 28 467 318 789 61 3877 26;The need ;226 789;0.005005988296624408;2;2
Drittens brauchen wir die Kontrolle dieses Zertifikats und eines Versicherungsnachweises in den Häfen und zwar in jedem Hafen der Europäischen Union . ;4415 775 42 16 204 207 0 20 11 0 4 33 4239 20 843 4 2587 7412 5 62 266 25;Thirdly , we need to carry out checks on these safety and insurance certificates in the ports , that is in every port of the European Union . ;4130 20 318 789 37 3556 1073 4156 82 84 360 53 3145 10358 3 4 3958 20 31 28 3 996 6844 12 4 193 276 26;Thirdly , need control this and a in the , ;4130 20 789 218 124 53 35 3 4 20;1.0544906363398045e-12;3;1
Das wird eine wunderbare Kontrolle ! ;157 139 211 10126 204 58;This would be a marvellous exercise in supervision ! ;162 427 8 35 19858 757 3 732 713;The a wonderful control . ;226 35 9089 218 26;0.0034121031101274667;1;1
Ich kann Ihnen garantieren , daß dann die Länder , die die Flagge vergeben , auch darauf achten , daß sie nicht haften müssen . ;107 371 445 3374 14 30 569 16 1527 14 16 16 16789 7726 14 188 561 754 14 30 241 315 0 317 25;I can assure you that those countries awarding flags would then take great care to avoid having to accept liability . ;117 6 3990 448 31 1241 715 19365 3955 427 330 689 320 769 37 736 1071 37 1608 5351 26;I can guarantee respect you countries flying issuing flag that not . ;117 6 1400 1032 448 715 17840 8918 7903 31 77 26;8.981494673465733e-17;1;4
Wir brauchen fünftens die Garantie , daß dies für alle Schiffe in den Häfen und in den Gewässern der Europäischen Union gefordert wird , übrigens auch in den Beitrittsländern . Das heißt , daß diese Anforderungen , die ich genannt habe , für alle Gewässer gelten . ;129 775 0 16 11528 14 30 302 32 706 4598 4 33 4239 20 4 33 4240 5 62 266 1071 139 14 2048 188 4 33 7524 25 157 1819 14 30 127 3162 14 16 210 4613 284 14 32 706 3655 1422 25;In the fifth place , we need there to be a guarantee that these demands will apply to all ships using the ports and waterways of the European Union , and incidentally , that includes the candidate countries . ;451 4 588 856 20 318 789 672 37 8 35 1400 31 84 2166 125 920 37 223 3877 923 4 3958 53 19914 12 4 193 276 20 53 4275 20 31 1610 4 3424 715 26;We need a guarantee that this all in ships ports in and European requested who get into waters Union requirements stressed I , candidate countries requirements have mentioned all waters . ;40 789 35 1400 31 124 223 3 3877 3958 3 53 193 4412 287 1319 847 3420 276 1244 4804 117 20 3424 715 1244 113 546 223 3420 26;1.711806534228477e-25;1;3
Dann möchte ich nicht , daß irgendjemand kommt und sagt Diese Anforderungen führen dazu , daß wir Arbeitsplätze in dem Hafen verlieren . ;1442 108 210 315 14 30 11686 1078 20 4421 1365 3162 269 1064 14 30 42 3550 4 61 7412 4331 25;I would not like to have someone coming and saying that these requirements will lead to job losses in the ports . ;117 427 77 118 37 113 1942 3231 53 3537 31 84 1244 125 981 37 1963 4681 3 4 3958 26;Then would like not that anyone is important and says that this we requirements ;4772 427 118 77 31 5990 28 183 53 6551 31 124 318 1244;6.287986850421217e-12;3;3
Wir brauchen ein gutes Gedächtnis , Kolleginnen und Kollegen . ;129 775 67 6807 7086 14 56 20 57 25;A long memory will serve us well , ladies and gentlemen . ;1999 405 908 125 3347 295 22 20 1169 53 1170 26;We need a good memory ;40 789 35 30 908;0.0008156990581206016;2;3
Da gucke ich viele von Ihnen an , die bisher nicht die Spitze der Umweltbewegung vertreten haben . ;3729 0 210 341 46 445 113 14 16 1101 315 16 7954 5 0 1641 95 25;I am looking at all those of you who have not exactly been at the forefront of the environmental movement . ;117 681 1948 242 223 1241 12 448 287 113 77 1140 78 242 4 11484 12 4 933 723 26;I As many people to you . ;117 292 812 420 37 448 26;1.301038081769494e-11;1;3
Wir brauchen ein gutes Gedächtnis , wenn es darum geht , was in den Häfen gefordert wird . ;129 775 67 6807 7086 14 278 27 419 417 14 184 4 33 4239 1071 139 25;We need to have a long memory when it comes to the demands being made in the ports . ;40 789 37 113 35 405 908 363 86 1076 37 4 2166 313 228 3 4 3958 26;We need a good memory if what the will ports . ;40 789 35 30 908 121 467 4 125 3958 26;7.577962902408304e-08;1;3
