Wiederaufnahme der Sitzungsperiode ;81 5 1642;Resumption of the session ;8645 12 4 1607;Resumption of the session ;8645 12 4 1607;0.07107778819119025;1;1
Das wahre Ausmaß der Schäden in der Forstwirtschaft werden wir erst in Jahrzehnten erkennen . ;157 2454 6919 5 5820 4 5 10645 115 42 814 4 9896 4748 25;Decades will have gone by before we are able to determine the true extent of the damage sustained by the forestry industry . ;0 125 113 4863 10 101 318 41 79 37 2421 4 87 3660 12 4 3880 7630 10 4 6399 3147 26;The real extent of damage in we forestry ;226 1982 3660 12 3880 3 318 6399;3.086243608525258e-10;2;1
( Der Präsident entzieht der Rednerin das Wort . ) ;884 376 54 5045 5 5046 15 1500 25 886;( The President cut the speaker off ) ;900 226 58 750 4 4672 1005 902;( The President cut the off the speaker . ) ;900 226 58 750 4 1005 4 4672 26 902;0.01819833537547944;1;2
Man hat mich gebeten , etwas zu den Folgen der Stürme in Irland zu sagen . ;361 120 1290 4016 14 558 28 33 2344 5 0 4 1093 28 436 25;I was asked to highlight the result of the storms in Ireland . ;117 834 314 37 5646 4 1291 12 4 6407 3 353 26;We asked me the consequences in Ireland . ;40 314 766 4 2214 3 353 26;1.2053305799832081e-08;1;4
Es gibt Hinweise darauf , das ist hier schon angesprochen worden , es gibt keine Beweise , aber deutliche Hinweise , daß die Zunahme der Stürme weltweit mit der Klimakatastrophe zu tun hat . ;416 1385 1804 561 14 15 7 531 2047 128 432 14 27 1385 80 3870 14 383 8113 1804 14 30 16 4778 5 0 584 131 5 0 28 800 120 25;As has already been mentioned here , there are indications - no proof , but clear indications - that the increase in storms world-wide has to do with the climate catastrophe . ;292 76 271 78 546 712 20 672 41 13096 638 740 943 20 322 72 13096 638 31 4 650 3 6407 13619 76 37 580 46 4 2647 8542 26;It are indications is there are no evidence , world s strong with the . ;27 41 13096 28 672 41 740 2845 20 361 24 604 46 4 26;2.8839351316957995e-21;1;1
Die Aussprache ist geschlossen . ;37 262 7 1209 25;That concludes the debate . ;1014 4363 4 269 26;The debate is closed . ;226 269 28 1205 26;0.2852803609567986;1;2
Die Abstimmung findet am Donnerstag um 12 . 00 Uhr statt . ;37 1190 900 721 1672 390 167 25 1192 1193 934 25;The vote will be taken at noon on Thursday . ;226 1181 125 8 855 242 4163 82 1644 26;The vote will take place on Thursday at 12 noon . ;226 1181 125 689 856 82 1644 242 173 4163 26;0.00026341853402589535;1;5
Nach der Tagesordnung folgen die Mitteilung zur Lebensmittelsicherheit und eine Erklärung der Kommission . ;2212 5 1002 2010 16 261 222 526 20 211 896 5 219 25;The next item is the communication on food safety and a statement by the Commission . ;226 1260 3063 28 4 270 82 551 360 53 35 571 10 4 227 26;The next item is food safety and declaration of the Commission . ;226 1260 3063 28 551 360 53 6509 12 4 227 26;2.0551225045678817e-07;1;3
Ich freue mich , daß uns das so schnell gelungen ist . ;107 2303 1290 14 30 285 15 208 434 1332 7 25;I am happy that we have been able to deliver so quickly . ;117 681 6341 31 318 113 78 79 37 3172 1097 1865 26;I am pleased that managed us quickly . ;117 681 4118 31 640 295 1865 26;1.675932591615362e-05;1;1
Dabei möchte ich allerdings betonen , daß Europa der übrigen Welt hinsichtlich seines Nahrungsmittelsektors wie auch der Lebensmittelkontrollsysteme in keiner Weise nachsteht . ;426 108 210 304 3466 14 30 365 5 1043 346 331 889 0 420 188 5 0 4 798 799 0 25;In saying all of this , I would like to make it clear that Europe nevertheless has one of the best food industries in the world and also one of the safest food control systems . ;451 3537 223 12 124 20 117 427 118 37 119 86 72 31 135 4648 76 413 12 4 725 551 3399 3 4 361 53 342 413 12 4 7280 551 218 1372 26;I It wants to that Europe world with regard to his the . ;117 27 1090 37 31 135 361 46 345 37 706 4 26;1.0889216433829957e-11;1;3
Die Herausforderung besteht darin , diese Systeme zu den besten der Welt zu machen . ;37 3808 2137 650 14 127 4152 28 33 722 5 346 28 397 25;The challenge is to make the system the very best . ;226 302 28 37 119 4 848 4 372 725 26;The challenge is ;226 302 28;6.174014070458755e-09;3;1
Wir wollen damit zu einer besseren Durchsetzbarkeit dieser Gesetzgebung beitragen und die Transparenz für den Verbraucher verbessern . ;129 90 1232 28 456 1747 0 82 1048 2209 20 16 462 32 33 2132 513 25;We want to promote better enforcement of that legislation and to provide greater transparency to consumers . ;40 738 37 2710 112 9024 12 31 279 53 37 1692 1034 472 37 1956 26;We want to better of this legislative and improve transparency consumer . ;40 738 37 112 12 124 2171 53 533 472 2032 26;5.045704262370922e-09;1;2
Unser Ziel ist es dabei , bis Ende 2002 einen einheitlichen und modernen Lebensmittelkodex zu verabschieden . ;816 1502 7 27 875 14 162 338 163 232 4341 20 6033 0 28 5156 25;Our objective is to put in place a coherent and up-to-date body of food law by the end of 2002 . ;833 392 28 37 348 3 856 35 2613 53 7750 2568 12 551 2540 10 4 349 12 167 26;Our aim is to at and modern adopt end 2002 single . ;833 535 28 37 242 53 4041 1457 349 167 1693 26;2.0080652928320233e-07;1;2
Ich werde gleich noch einmal auf diesen Konsultationsprozeß zurückkommen . ;107 1165 476 613 627 9 313 0 8140 25;I will return to this process of consultation in a few moments . ;117 125 1083 37 124 214 12 2238 3 35 1730 1338 26;I will this ;117 125 124;5.0618776216061535e-05;2;2
Den Hauptbeteiligten , u . a . den Verbrauchern , geht es um ein System , das in jeder Beziehung unabhängig von wirtschaftlichen und politischen Interessen ist . ;3636 0 14 3355 25 3356 25 33 2059 14 417 27 390 67 829 14 15 4 1861 3812 1098 46 1221 20 661 795 7 25;Key stakeholders , including consumers , are seeking a system that is independent and perceived to be independent of all vested interests . ;17393 9470 20 1968 1956 20 41 2038 35 848 31 28 2908 53 12540 37 8 2908 12 223 11670 1231 26;, example . to relationship between to consumers system each is independent of economic aspects and political interests . ;20 912 26 37 2681 201 37 1956 848 950 28 2908 12 623 411 53 668 1231 26;4.67614735519518e-15;1;2
Wir müssen zudem eine hohe Qualität und Transparenz gewährleisten . ;129 317 2109 211 2190 4488 20 462 1431 25;We must also ensure excellence and transparency . ;40 347 342 770 2154 53 472 26;We must also a high done quality and transparency . ;40 347 342 35 1161 460 1868 53 472 26;8.898121452803098e-05;1;1
Die Kommission vertritt jedoch die Ansicht , daß dies noch nicht ausreicht . ;37 219 7934 822 16 480 14 30 302 613 315 11749 25;However , the Commission believes that we must go further . ;843 20 4 227 6856 31 318 347 423 2180 26;However , The Commission belief that this enough . ;843 20 226 227 8907 31 124 2917 26;2.3955699042354494e-06;1;2
Unserer Ansicht nach soll die Behörde auch ein Schnellwarnsystem für bedenkliche Lebens- und Futtermittel unterhalten . ;6525 480 147 329 16 8208 188 67 0 32 0 9588 20 14483 8510 25;As part of its remit we also envisage the authority operating an enhanced rapid alert system for food and feed concerns . ;292 142 12 170 9529 318 342 7984 4 3926 4963 13 7826 5165 5167 848 61 551 53 6967 483 26;We believe that Agency made household appliances food for living and feed maintain . ;40 208 31 9112 228 4481 11685 551 61 498 53 6967 685 26;1.2227134612250505e-09;1;2
Ein solches Ansinnen lehne ich ganz entschieden ab . ;1 6537 0 2885 210 109 874 922 25;I do not accept those views and reject them with some degree of passion . ;117 580 77 1608 1241 155 53 5542 161 46 149 1864 12 8360 26;I A such down discharges . ;117 1999 972 401 20597 26;6.949060142476007e-06;1;2
Ich bin sehr an der Meinung des Parlaments in dieser Sache interessiert . ;107 675 510 113 5 1057 50 572 4 82 1964 5142 25;I will be very interested to hear the views of Parliament itself in relation to this matter . ;117 125 8 372 5692 37 2728 4 155 12 64 884 3 621 37 124 1077 26;I am very of the Parliament in this . ;117 681 372 12 4 64 3 124 26;8.120558753471028e-06;1;2
Wäre dies im Interesse der Bürger Europas ? ;8396 302 73 466 5 312 126 554;Would this be in the interests of Europe s citizens ? ;6320 124 8 3 4 1231 12 135 24 333 577;Would citizens be of Europe ? ;6320 333 8 12 135 577;5.391949789827621e-06;1;4
Eine solche Situation ist allerdings nur schwer vorstellbar . ;1517 866 72 7 304 8 2545 8558 25;It seems difficult to envisage such a situation evolving . ;27 602 89 37 7984 972 35 69 14442 26;A situation is difficult imagine . ;1999 69 28 89 1455 26;1.0514590835616992e-06;1;2
Dies ist eine ihrer Hauptaufgaben . ;1045 7 211 93 0 25;This is a major task . ;162 28 35 1020 294 26;This is a of its . ;162 28 35 12 170 26;0.019582107715299328;1;1
Eine solche Fachkompetenz wird jedoch nicht automatisch mit der Gründung der Behörde entstehen , sondern sich erst im Laufe der Zeit entwickeln . ;1517 866 0 139 822 315 8845 131 5 3283 5 8208 3372 14 326 180 814 73 3732 5 291 2273 25;This situation will not come about by the very creation of the authority but will evolve over time as confidence is gained in the authority itself . ;162 69 125 77 151 339 10 4 372 3127 12 4 3926 322 125 9199 96 398 21 1121 28 3118 3 4 3926 884 26;A creation automatically be authority but time ;1999 3127 7953 8 3926 322 398;3.1775077160375745e-14;2;1
Doch in dem Maße , in dem die Behörde ihre Zusammenarbeit mit den einzelstaatlichen wissenschaftlichen Behörden und Einrichtungen ausbaut , wird sie sich zu einer führenden Einrichtung auf europäischer Ebene entwickeln . ;1072 4 61 1215 14 4 61 16 8208 807 191 131 33 4646 4251 515 20 1759 0 14 139 241 180 28 456 8091 5831 9 4673 635 2273 25;However , with the evolution of dynamic networks with national scientific bodies and agencies , the authority will become pre-eminent on the European stage . ;843 20 46 4 11616 12 1812 290 46 316 3806 967 53 5050 20 4 3926 125 666 32499 82 4 193 1389 26;But in the Agency and scientific bodies it 658 their cooperation national authorities leading body to at European level . ;1846 3 4 9112 53 3806 967 86 32159 111 197 316 537 3697 2568 37 242 193 648 26;3.46813135159292e-16;1;2
Auch in diesem Punkt würden mich die Ansichten des Parlaments interessieren . ;892 4 137 1065 1493 1290 16 797 50 572 964 25;I am also anxious to hear the views of Parliament in this regard . ;117 681 342 476 37 2728 4 155 12 64 3 124 345 26;this views interested would on Parliament s me . ;124 155 5692 427 82 64 24 766 26;2.0611020427052613e-07;1;2
Das Weißbuch enthält zudem bedeutende Vorschläge im Hinblick auf die Überwachung . ;157 4509 1505 2109 2387 238 73 1404 9 16 1279 25;The White Paper also contains very important proposals in respect of controls . ;226 4209 4210 342 2698 372 183 248 3 1032 12 2464 26;The White Paper contains also significant proposals monitor . ;226 4209 4210 2698 342 1278 248 3600 26;4.498398294544735e-06;1;1
Im Bereich der Überwachung gilt es meiner Ansicht nach , einen echten Binnenmarkt zu schaffen . ;1163 155 5 1279 2751 27 1712 480 147 14 232 4153 1137 28 2299 25;I want to see a genuine internal market operating in the control arena . ;117 738 37 1351 35 4549 1402 1266 4963 3 4 218 1849 26;In monitoring field I create a real internal market . ;451 1271 1498 117 2082 35 1982 1402 1266 26;2.5137059890187455e-09;1;2
Ich freue mich auf einen konstruktiven Gedankenaustausch am heutigen Nachmittag mit den Abgeordneten des Parlaments . Ich weiß , daß Sie diese Diskussion lieber in der vergangenen Woche geführt hätten , wenn es ein geeignetes parlamentarisches Forum dafür gegeben hätte . ;107 2303 1290 9 232 4116 14799 721 1341 8352 131 33 144 50 572 25 107 753 14 30 394 127 1467 1373 4 5 1810 1811 2325 603 14 278 27 67 13636 0 10953 938 1299 608 25;I look forward to having a useful exchange of views this afternoon with the Members of Parliament who would clearly have preferred to do this last week if there had been an appropriate parliamentary forum available . ;117 690 1885 37 1071 35 3289 5403 12 155 124 412 46 4 445 12 64 287 427 1024 113 5936 37 580 124 1416 1771 121 672 442 78 13 1828 1299 5463 2103 26;I am pleased to a you this afternoon discussion members Parliament s constructively this prefer debate have last week if had a suitable forum . ;117 681 4118 37 35 448 124 412 1442 150 64 24 10825 124 2475 269 113 1416 1771 121 442 35 2723 5463 26;1.9269592613977596e-23;1;1
Dem Parlament kommt in der Debatte eine Schlüsselrolle zu , hat es doch bereits bei der europäischen Auseinandersetzung mit der BSE-Krise eine entscheidende Rolle gespielt . ;4079 63 1078 4 5 619 211 9144 28 14 120 27 348 260 228 5 779 9565 131 5 2126 211 3126 1269 3127 25;Parliament will have a key part to play in this debate . Parliament played a crucial role in Europe s response to the BSE crisis . ;64 125 113 35 387 142 37 656 3 124 269 26 64 2877 35 2751 157 3 135 24 2164 37 4 2024 2025 26;The Parliament is debate play a key role debate played has European with BSE crisis role . ;226 64 28 269 656 35 387 157 269 2877 76 193 46 2024 2025 157 26;3.2004466563351893e-15;1;1
Seither hat es mit großem Nachdruck auf die Befürchtungen der Bürger im Zusammenhang mit Fragen der Lebensmittelsicherheit aufmerksam gemacht . ;0 120 27 131 1812 2876 9 16 3745 5 312 73 931 131 442 5 526 396 1213 25;It has especially active since then in bringing citizens concerns about food safety issues to the fore . ;27 76 944 229 107 330 3 4880 333 483 339 551 360 940 37 4 10021 26;had strongly with to the useful citizens fears matters in food safety people of . ;442 5123 46 37 4 3289 333 3501 1857 3 551 360 420 12 26;1.9955810692856937e-11;1;2
Herr Präsident , ich danke dem Kommissionsmitglied für seine Erklärung . ;53 54 14 210 3156 61 1786 32 164 896 25;Mr President , I thank the Commissioner for his statement . ;47 58 20 117 449 4 1168 61 706 571 26;Mr President , I thank ;47 58 20 117 449;0.00011096397873275821;2;1
Das ist genau der richtige Ansatz . ;157 7 3585 5 5457 1866 25;That is very much the right approach . ;1014 28 372 781 4 871 1805 26;This is precisely the right approach . ;162 28 1709 4 871 1805 26;0.002464694600149278;1;1
Es gibt jedoch ein Wort , daß ich bisher vermißt habe , und ich hoffe , daß wir das ausdiskutieren können . ;416 1385 822 67 1500 14 30 210 1101 0 284 14 20 210 1845 14 30 42 15 0 311 25;But there is one word that I have not heard you mention here tonight . I hope that we can thrash this out . ;1846 672 28 413 1480 31 117 113 77 1326 448 1486 712 4526 26 117 136 31 318 6 24108 124 1073 26;It are a word that I have so far and I hope that we . ;27 41 35 1480 31 117 113 1097 1098 53 117 136 31 318 26;6.724845627215427e-11;1;3
Ganz wichtig ist , daß wir auch die Haftung mit einbeziehen . ;433 1047 7 14 30 42 188 16 6349 131 4689 25;It is very important that we include liability in that process . ;27 28 372 183 31 318 584 5351 3 31 214 26;important is that we include liability . ;183 28 31 318 584 5351 26;1.8031812416088642e-06;1;2
Und das ist das Wort , das ich meine . ;972 15 7 15 1500 14 15 210 836 25;That is the one word I am talking about . ;1014 28 4 413 1480 117 681 2761 339 26;And is the I . ;1393 28 4 117 26;2.9545777036991064e-06;1;3
Bisher war es immer so , daß der Steuerzahler zur Kasse gebeten wurde , wenn etwas schiefging . ;6390 818 27 671 208 14 30 5 8533 222 0 4016 412 14 278 558 0 25;The problem so far is that taxpayers paid when something went wrong . ;226 123 1097 1098 28 31 8695 1680 363 2472 3731 1439 26;Until now was that the taxpayer on the stiffening was specifically asked if something . ;8194 362 834 31 4 7824 82 4 18008 834 654 314 121 2472 26;7.361800950096825e-11;1;3
Das kann so nicht weitergehen . ;157 371 208 315 13988 25;That cannot continue . ;1014 684 268 26;This continue ! . ;162 268 713 26;0.0004722969465378257;1;2
Der letzte Teil meiner Frage Wann werden BSE-Tests in allen Mitgliedsländern verbindlich sein ? ;376 4479 1293 1712 202 14579 115 0 4 216 2119 9368 1035 554;The final part of my question is as follows when will BSE testing be binding in all Member States ? ;226 3149 142 12 844 213 28 21 2098 363 125 2024 4780 8 1975 3 223 202 75 577;The last section my question when will all binding all Member States ? ;226 1416 1462 844 213 363 125 223 1975 223 202 75 577;7.325181906734132e-06;1;3
